,2014-01-01,00:00:00,101502.50256645508,291.24706934970123,30.286612958970387,2.2159,0.0009,1.0
0,2014-01-01,02:00:00,101674.7498674332,290.12670109268475,27.6457652362196,2.20332,0.00045,1.0
1,2014-01-01,04:00:00,101694.23614343155,290.10536074493206,29.553790594874105,2.21572,0.00049,1.0
2,2014-01-01,06:00:00,101583.57685345552,289.91223059777013,30.31956590564626,2.21843,0.00035,1.0
3,2014-01-01,08:00:00,101451.8666959776,289.50036188614314,30.39421672996754,2.21649,0.00042,1.0
4,2014-01-01,10:00:00,101402.5109458212,288.8750896969892,27.80855518943839,2.19952,0.00045,1.0
5,2014-01-01,12:00:00,101504.92057150597,289.0330082703591,30.988931456003098,2.22155,0.00047,1.0
6,2014-01-01,14:00:00,101577.74519421514,292.1198895727864,29.721567552290757,2.21341,0.00041,1.0
7,2014-01-01,16:00:00,101538.34593544474,292.96710137856843,31.998852971197703,2.2264,0.00045,1.0
8,2014-01-01,18:00:00,101420.14815913358,292.7270224663506,32.53328931387509,2.22751,0.00036,1.0
9,2014-01-01,20:00:00,101264.5424223292,292.4613351368295,34.09152987671795,2.23429,0.0004,1.0
10,2014-01-01,22:00:00,101249.7499208414,291.47434405326743,34.846994196677684,2.23931,0.00057,1.0
11,2014-01-02,00:00:00,101332.81550611906,290.76371047310266,34.29617045323963,2.23794,0.00088,1.0
12,2014-01-02,02:00:00,101473.62874143562,290.08081934501644,34.89726704514577,2.24494,0.00049,1.0
13,2014-01-02,04:00:00,101514.73482730077,289.7393737809733,33.42985077588961,2.23673,0.00057,1.0
14,2014-01-02,06:00:00,101430.24688611082,289.09169422667907,35.595042053507065,2.24908,0.00042,1.0
15,2014-01-02,08:00:00,101310.9112250698,289.10449843533064,36.33229628755785,2.25134,0.00043,1.0
16,2014-01-02,10:00:00,101277.05915435735,288.04601718679703,36.00000949193057,2.24924,0.0004,1.0
17,2014-01-02,12:00:00,101362.40050909466,288.11003823005507,34.020032051357546,2.23838,0.00042,1.0
18,2014-01-02,14:00:00,101502.92927322876,290.5065592826827,33.71215951730356,2.23782,0.00038,1.0
19,2014-01-02,16:00:00,101421.71275063707,292.8998792831474,35.26603082690195,2.2445,0.00041,1.0
20,2014-01-02,18:00:00,101279.47715940824,293.13035503887653,34.92753656916901,2.23941,0.00032,1.0
21,2014-01-02,20:00:00,101136.10368344956,293.5891725155595,35.400562497170924,2.23922,0.00037,1.0
22,2014-01-02,22:00:00,101182.1880150077,291.3452349493636,34.858246398636126,2.23811,0.00055,1.0
23,2014-01-03,00:00:00,101317.45406226636,290.10215969276913,34.0085543335448,2.23622,0.00077,1.0
24,2014-01-03,02:00:00,101433.37606911785,289.48862469487915,32.734196046966744,2.23087,0.00043,1.0
25,2014-01-03,04:00:00,101463.6722500496,289.54837766858674,32.91351034668245,2.23257,0.00044,1.0
26,2014-01-03,06:00:00,101376.19736144386,288.80893461895585,29.684696982675653,2.21087,0.00033,1.0
27,2014-01-03,08:00:00,101288.86470842936,288.8622854883376,28.49495339867921,2.20159,0.00039,1.0
28,2014-01-03,10:00:00,101261.83994609586,287.3716621978119,26.77493825464837,2.1909,0.00042,1.0
29,2014-01-03,12:00:00,101352.44401770864,288.0044035086793,23.07648017849123,2.16901,0.00047,1.0
30,2014-01-03,14:00:00,101456.13376371446,291.40818897523405,19.022769990436007,2.1443,0.00039,1.0
31,2014-01-03,16:00:00,101405.35565764576,292.8305231529512,22.159539578664138,2.1624,0.00044,1.0
32,2014-01-03,18:00:00,101243.20708364488,293.78870476704714,25.45074590754659,2.17929,0.00038,1.0
33,2014-01-03,20:00:00,101073.52002330888,294.04692297485474,27.657501230338784,2.18952,0.00041,1.0
34,2014-01-03,22:00:00,101098.8379585476,292.39411304140856,27.959896832110434,2.1927,0.0006,1.0
35,2014-01-04,00:00:00,101290.5715355241,291.4860812445314,23.435819135942157,2.16862,0.00083,1.0
36,2014-01-04,02:00:00,101456.70270607938,289.95811234543845,23.90474796263772,2.17551,0.00041,1.0
37,2014-01-04,04:00:00,101499.6578546305,289.86528183271423,22.095637103610336,2.16502,0.0004,1.0
38,2014-01-04,06:00:00,101427.25993869502,288.37785959435143,22.4813565592346,2.16659,0.00031,1.0
39,2014-01-04,08:00:00,101322.00560118568,288.14524980384704,19.661735751562865,2.14675,0.00037,1.0
40,2014-01-04,10:00:00,101256.00828685547,288.3202406554191,19.425706209885963,2.14388,0.0004,1.0
41,2014-01-04,12:00:00,101381.03337154564,288.168724186375,19.93688550042055,2.14966,0.00041,1.0
42,2014-01-04,14:00:00,101519.99754417622,292.7312905359011,20.73641265331194,2.15584,0.00035,1.0
43,2014-01-04,16:00:00,101418.8680388125,293.9583605316811,22.525742955483302,2.16452,0.0004,1.0
44,2014-01-04,18:00:00,101228.13011097464,295.9110023510527,22.48616547008752,2.15972,0.00031,1.0
45,2014-01-04,20:00:00,101075.51132158608,295.1246105363658,23.16108377800002,2.16116,0.00035,1.0
46,2014-01-04,22:00:00,101097.13113145286,293.082339256433,25.58499855323244,2.17752,0.00051,1.0
47,2014-01-05,00:00:00,101257.76643542184,291.94503750347843,27.96324332706608,2.19611,0.0007,1.0
48,2014-01-05,02:00:00,101420.56057730455,290.5117994027345,27.9719770603767,2.20011,0.00041,1.0
49,2014-01-05,04:00:00,101461.07225081256,289.30717596836683,28.55134160574957,2.20516,0.00042,1.0
50,2014-01-05,06:00:00,101395.89479823144,289.14560694934124,27.63163955548065,2.19814,0.00031,1.0
51,2014-01-05,08:00:00,101344.76936524348,288.7268464306423,27.84022922809997,2.19864,0.00037,1.0
52,2014-01-05,10:00:00,101325.78418983566,288.43008700794223,29.57520777630657,2.20937,0.00037,1.0
53,2014-01-05,12:00:00,101456.43807413822,288.7081615781019,31.312116264985445,2.2228,0.0004,1.0
54,2014-01-05,14:00:00,101611.75773751392,292.0252724585048,32.82286622440893,2.23354,0.00035,1.0
55,2014-01-05,16:00:00,101519.5226727374,292.50118664379784,33.14946833190207,2.23347,0.00038,1.0
56,2014-01-05,18:00:00,101414.28201535868,292.77486477806565,34.23332450869374,2.23798,0.00031,1.0
57,2014-01-05,20:00:00,101287.06639116933,292.9309382522264,35.776619792278126,2.24498,0.00039,1.0
58,2014-01-05,22:00:00,101312.1806389529,292.3791855477989,35.28683642632354,2.24276,0.00055,1.0
59,2014-01-06,00:00:00,101425.79271225948,291.36910440164576,35.04364909752119,2.24412,0.00073,1.0
60,2014-01-06,02:00:00,101570.94708486563,290.4436546464108,34.94158933544931,2.24694,0.00046,1.0
61,2014-01-06,04:00:00,101642.70207853297,290.1930578005752,34.12655103814861,2.2434,0.00047,1.0
62,2014-01-06,06:00:00,101549.42058676544,289.8776135253347,36.183210537176464,2.25467,0.00038,1.0
63,2014-01-06,08:00:00,101408.90039083362,289.18957130825976,31.57440884875133,2.22324,0.00043,1.0
64,2014-01-06,10:00:00,101390.9616424168,288.72794553961523,27.429782198080744,2.19697,0.00045,1.0
65,2014-01-06,12:00:00,101511.45023594984,288.60594444361635,29.641033027556265,2.2134,0.00046,1.0
66,2014-01-06,14:00:00,101666.02245147484,290.7316211973271,28.43507261373914,2.20781,0.0004,1.0
67,2014-01-06,16:00:00,101644.19697423436,292.6858369512556,27.840610345069567,2.2027,0.00045,1.0
68,2014-01-06,18:00:00,101492.91352925244,293.59480007189615,28.000220413017395,2.20024,0.00036,1.0
69,2014-01-06,20:00:00,101292.29852612424,293.65744928335505,28.62229023704561,2.20008,0.00044,1.0
70,2014-01-06,22:00:00,101337.892845017,292.6968280409853,27.22395061271529,2.19273,0.00057,1.0
71,2014-01-07,00:00:00,101516.5328813346,290.9657314085683,26.45402053848829,2.19228,0.00078,1.0
72,2014-01-07,02:00:00,101725.22032125037,289.80507233311914,23.33703784952127,2.17736,0.00046,1.0
73,2014-01-07,04:00:00,101778.58809779042,289.4841325130139,22.29800433335308,2.17201,0.00043,1.0
74,2014-01-07,06:00:00,101693.67802195076,288.5081237450226,25.658788454321304,2.19193,0.00036,1.0
75,2014-01-07,08:00:00,101604.88121728748,287.928893316271,23.37523609556032,2.17597,0.00044,1.0
76,2014-01-07,10:00:00,101611.75773751392,287.7937029125966,23.384213753532222,2.17622,0.00045,1.0
77,2014-01-07,12:00:00,101630.74291292172,287.9365870790818,24.08433271584486,2.18097,0.00048,1.0
78,2014-01-07,14:00:00,101738.67438256298,290.7733873382997,26.689367816479937,2.19828,0.0004,1.0
79,2014-01-07,16:00:00,101633.73270432452,291.0976244853238,28.66552816081779,2.20843,0.0005,1.0
80,2014-01-07,18:00:00,101518.027777036,292.2615808876918,29.81508415125304,2.21273,0.00039,1.0
81,2014-01-07,20:00:00,101318.60869046891,292.64297170131005,35.821951857073834,2.24607,0.00043,1.0
82,2014-01-07,22:00:00,101305.75258743686,290.5876379218689,34.34950878165817,2.23784,0.00057,1.0
83,2014-01-08,00:00:00,101505.62014271435,290.16118364035924,31.866473788786937,2.22647,0.00079,1.0
84,2014-01-08,02:00:00,101685.00762688264,288.91039762912715,31.524323030440684,2.22859,0.00048,1.0
85,2014-01-08,04:00:00,101740.6177469748,288.4729522578878,31.36560327405059,2.22894,0.00042,1.0
86,2014-01-08,06:00:00,101634.62964174536,287.9442808418925,28.567185521975084,2.20941,0.00034,1.0
